Sim_ID;Fracture_Case;HF_Case;K_min;K_max;Por_min;Por_max;Pore_pressure;Fracture_length_ft;Fracture_height_ft;Fracture_width_in;Fracture_perm_md;SF_Heat_Perf_kJ
11952;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,109;0,314;7000;300;250;0,2;190000;68444,19
11953;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,00545;0,0157;9000;300;250;0,2;190000;3532,32
11954;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,0545;0,157;9000;300;250;0,2;190000;7832,96
11955;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,109;0,314;9000;300;250;0,2;190000;10865,24
11956;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,00545;0,0157;9000;300;250;0,2;190000;6647,28
11957;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,0545;0,157;9000;300;250;0,2;190000;13557,69
11958;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,109;0,314;9000;300;250;0,2;190000;17640,32
11959;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,00545;0,0157;9000;300;250;0,2;190000;43594,72
11960;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,0545;0,157;9000;300;250;0,2;190000;68375,88
11961;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,109;0,314;9000;300;250;0,2;190000;82710,27
11962;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,00545;0,0157;5000;400;250;0,2;190000;2709,77
11963;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,0545;0,157;5000;400;250;0,2;190000;6693,67
11964;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,109;0,314;5000;400;250;0,2;190000;9472,32
11965;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,00545;0,0157;5000;400;250;0,2;190000;4966,9
11966;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,0545;0,157;5000;400;250;0,2;190000;11075,36
11967;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,109;0,314;5000;400;250;0,2;190000;14714,62
11968;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,00545;0,0157;5000;400;250;0,2;190000;29567,59
11969;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,0545;0,157;5000;400;250;0,2;190000;51196,09
11970;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,109;0,314;5000;400;250;0,2;190000;63823,73
11971;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,00545;0,0157;7000;400;250;0,2;190000;3612,03
11972;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,0545;0,157;7000;400;250;0,2;190000;8560,79
11973;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,109;0,314;7000;400;250;0,2;190000;12039,47
11974;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,00545;0,0157;7000;400;250;0,2;190000;6656,5
11975;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,0545;0,157;7000;400;250;0,2;190000;14467,59
11976;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,109;0,314;7000;400;250;0,2;190000;19101,67
11977;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,00545;0,0157;7000;400;250;0,2;190000;40852,92
11978;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,0545;0,157;7000;400;250;0,2;190000;68526
11979;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,109;0,314;7000;400;250;0,2;190000;84666,75
11980;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,00545;0,0157;9000;400;250;0,2;190000;4368,66
11981;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,0545;0,157;9000;400;250;0,2;190000;10077,69
11982;SF_BASE_CASE_MQR_003_641;444;0,00005;0,001;0,109;0,314;9000;400;250;0,2;190000;14100,14
11983;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,00545;0,0157;9000;400;250;0,2;190000;8067,77
11984;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,0545;0,157;9000;400;250;0,2;190000;17262,26
11985;SF_BASE_CASE_MQR_003_641;444;0,0001;0,002;0,109;0,314;9000;400;250;0,2;190000;22674,21
11986;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,00545;0,0157;9000;400;250;0,2;190000;50435,86
11987;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,0545;0,157;9000;400;250;0,2;190000;82948,42
11988;SF_BASE_CASE_MQR_003_641;444;0,001;0,02;0,109;0,314;9000;400;250;0,2;190000;102044,9
11989;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,00545;0,0157;5000;500;250;0,2;190000;3261,63
11990;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,0545;0,157;5000;500;250;0,2;190000;8227,57
11991;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,109;0,314;5000;500;250;0,2;190000;11692,53
11992;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,00545;0,0157;5000;500;250;0,2;190000;5909,16
11993;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,0545;0,157;5000;500;250;0,2;190000;13551,24
11994;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,109;0,314;5000;500;250;0,2;190000;18091,43
11995;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,00545;0,0157;5000;500;250;0,2;190000;33734,24
11996;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,0545;0,157;5000;500;250;0,2;190000;60850,08
11997;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,109;0,314;5000;500;250;0,2;190000;76754,65
11998;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,00545;0,0157;7000;500;250;0,2;190000;4333,2
11999;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,0545;0,157;7000;500;250;0,2;190000;10505,94
12000;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,109;0,314;7000;500;250;0,2;190000;14843,53
12001;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,00545;0,0157;7000;500;250;0,2;190000;7884,83
12002;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,0545;0,157;7000;500;250;0,2;190000;17671,66
12003;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,109;0,314;7000;500;250;0,2;190000;23441,51
12004;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,00545;0,0157;7000;500;250;0,2;190000;46431,6
12005;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,0545;0,157;7000;500;250;0,2;190000;81088,86
12006;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,109;0,314;7000;500;250;0,2;190000;101467
12007;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,00545;0,0157;9000;500;250;0,2;190000;5230,12
12008;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,0545;0,157;9000;500;250;0,2;190000;12352,28
12009;SF_BASE_CASE_MQR_003_642;445;0,00005;0,001;0,109;0,314;9000;500;250;0,2;190000;17368,47
12010;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,00545;0,0157;9000;500;250;0,2;190000;9534,83
12011;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,0545;0,157;9000;500;250;0,2;190000;21059,87
12012;SF_BASE_CASE_MQR_003_642;445;0,0001;0,002;0,109;0,314;9000;500;250;0,2;190000;27808,92
12013;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,00545;0,0157;9000;500;250;0,2;190000;57211,25
12014;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,0545;0,157;9000;500;250;0,2;190000;97947,74
12015;SF_BASE_CASE_MQR_003_642;445;0,001;0,02;0,109;0,314;9000;500;250;0,2;190000;122001,5
12016;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,00545;0,0157;5000;600;250;0,2;190000;3855,37
12017;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,0545;0,157;5000;600;250;0,2;190000;9840,42
12018;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,109;0,314;5000;600;250;0,2;190000;13998,99
12019;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,00545;0,0157;5000;600;250;0,2;190000;6890,88
12020;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,0545;0,157;5000;600;250;0,2;190000;16129,71
12021;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,109;0,314;5000;600;250;0,2;190000;21592,81
12022;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,00545;0,0157;5000;600;250;0,2;190000;37968,18
12023;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,0545;0,157;5000;600;250;0,2;190000;70888,83
12024;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,109;0,314;5000;600;250;0,2;190000;90103,69
12025;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,00545;0,0157;7000;600;250;0,2;190000;5112,23
12026;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,0545;0,157;7000;600;250;0,2;190000;12558,84
12027;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,109;0,314;7000;600;250;0,2;190000;17766,41
12028;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,00545;0,0157;7000;600;250;0,2;190000;9163,46
12029;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,0545;0,157;7000;600;250;0,2;190000;21006,69
12030;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,109;0,314;7000;600;250;0,2;190000;27956,95
12031;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,00545;0,0157;7000;600;250;0,2;190000;52089,82
12032;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,0545;0,157;7000;600;250;0,2;190000;94140,48
12033;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,109;0,314;7000;600;250;0,2;190000;118831,4
12034;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,00545;0,0157;9000;600;250;0,2;190000;6160,57
12035;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,0545;0,157;9000;600;250;0,2;190000;14758,7
12036;SF_BASE_CASE_MQR_003_643;446;0,00005;0,001;0,109;0,314;9000;600;250;0,2;190000;20782,06
12037;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,00545;0,0157;9000;600;250;0,2;190000;11054,7
12038;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,0545;0,157;9000;600;250;0,2;190000;25012,79
12039;SF_BASE_CASE_MQR_003_643;446;0,0001;0,002;0,109;0,314;9000;600;250;0,2;190000;33133,8
12040;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,00545;0,0157;9000;600;250;0,2;190000;64061,08
12041;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,0545;0,157;9000;600;250;0,2;190000;113464
12042;SF_BASE_CASE_MQR_003_643;446;0,001;0,02;0,109;0,314;9000;600;250;0,2;190000;142609,7
12043;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,00545;0,0157;5000;700;250;0,2;190000;4446,97
12044;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,0545;0,157;5000;700;250;0,2;190000;11461,62
12045;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,109;0,314;5000;700;250;0,2;190000;16316,1
12046;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,00545;0,0157;5000;700;250;0,2;190000;7852,06
12047;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,0545;0,157;5000;700;250;0,2;190000;18696,02
12048;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,109;0,314;5000;700;250;0,2;190000;25090,56
12049;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,00545;0,0157;5000;700;250;0,2;190000;42019,92
12050;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,0545;0,157;5000;700;250;0,2;190000;80674,35
12051;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,109;0,314;5000;700;250;0,2;190000;103229,7
12052;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,00545;0,0157;7000;700;250;0,2;190000;5880,64
12053;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,0545;0,157;7000;700;250;0,2;190000;14619,55
12054;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,109;0,314;7000;700;250;0,2;190000;20703,09
12055;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,00545;0,0157;7000;700;250;0,2;190000;10413,19
12056;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,0545;0,157;7000;700;250;0,2;190000;24314,35
12057;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,109;0,314;7000;700;250;0,2;190000;32460,56
12058;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,00545;0,0157;7000;700;250;0,2;190000;57477,97
12059;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,0545;0,157;7000;700;250;0,2;190000;106843
12060;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,109;0,314;7000;700;250;0,2;190000;135836,9
12061;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,00545;0,0157;9000;700;250;0,2;190000;7076,96
12062;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,0545;0,157;9000;700;250;0,2;190000;17178,78
12063;SF_BASE_CASE_MQR_003_644;447;0,00005;0,001;0,109;0,314;9000;700;250;0,2;190000;24211,57
12064;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,00545;0,0157;9000;700;250;0,2;190000;12540,64
12065;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,0545;0,157;9000;700;250;0,2;190000;28927,08
12066;SF_BASE_CASE_MQR_003_644;447;0,0001;0,002;0,109;0,314;9000;700;250;0,2;190000;38447,66
12067;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,00545;0,0157;9000;700;250;0,2;190000;70560,23
12068;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,0545;0,157;9000;700;250;0,2;190000;128495,6
12069;SF_BASE_CASE_MQR_003_644;447;0,001;0,02;0,109;0,314;9000;700;250;0,2;190000;162780,4
12070;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,00545;0,0157;5000;800;250;0,2;190000;5006,49
12071;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,0545;0,157;5000;800;250;0,2;190000;13038,94
12072;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,109;0,314;5000;800;250;0,2;190000;18580,99
12073;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,00545;0,0157;5000;800;250;0,2;190000;8794,68
12074;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,0545;0,157;5000;800;250;0,2;190000;21214
12075;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,109;0,314;5000;800;250;0,2;190000;28528,07
12076;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,00545;0,0157;5000;800;250;0,2;190000;45992,43
12077;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,0545;0,157;5000;800;250;0,2;190000;90298,17
12078;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,109;0,314;5000;800;250;0,2;190000;116136,5
12079;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,00545;0,0157;7000;800;250;0,2;190000;6608,99
12080;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,0545;0,157;7000;800;250;0,2;190000;16621,72
12081;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,109;0,314;7000;800;250;0,2;190000;23570,05
12082;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,00545;0,0157;7000;800;250;0,2;190000;11638,67
12083;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,0545;0,157;7000;800;250;0,2;190000;27566,57
12084;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,109;0,314;7000;800;250;0,2;190000;36889,97
12085;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,00545;0,0157;7000;800;250;0,2;190000;62739,89
12086;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,0545;0,157;7000;800;250;0,2;190000;119334,2
12087;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,109;0,314;7000;800;250;0,2;190000;152552,6
12088;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,00545;0,0157;9000;800;250;0,2;190000;7944,8
12089;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,0545;0,157;9000;800;250;0,2;190000;19522,66
12090;SF_BASE_CASE_MQR_003_645;448;0,00005;0,001;0,109;0,314;9000;800;250;0,2;190000;27556,56
12091;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,00545;0,0157;9000;800;250;0,2;190000;13991,63
12092;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,0545;0,157;9000;800;250;0,2;190000;32775,41
12093;SF_BASE_CASE_MQR_003_645;448;0,0001;0,002;0,109;0,314;9000;800;250;0,2;190000;43671,04
12094;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,00545;0,0157;9000;800;250;0,2;190000;76911,55
12095;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,0545;0,157;9000;800;250;0,2;190000;143315,1
12096;SF_BASE_CASE_MQR_003_645;448;0,001;0,02;0,109;0,314;9000;800;250;0,2;190000;182536,4
12097;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,00545;0,0157;5000;900;250;0,2;190000;5554,7
12098;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,0545;0,157;5000;900;250;0,2;190000;14613,07
12099;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,109;0,314;5000;900;250;0,2;190000;20847,11
12100;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,00545;0,0157;5000;900;250;0,2;190000;9725,42
12101;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,0545;0,157;5000;900;250;0,2;190000;23719,32
12102;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,109;0,314;5000;900;250;0,2;190000;31958,43
12103;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,00545;0,0157;5000;900;250;0,2;190000;49928,64
12104;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,0545;0,157;5000;900;250;0,2;190000;99849,98
12105;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,109;0,314;5000;900;250;0,2;190000;128965
12106;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,00545;0,0157;7000;900;250;0,2;190000;7326,35
12107;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,0545;0,157;7000;900;250;0,2;190000;18617,97
12108;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,109;0,314;7000;900;250;0,2;190000;26435,15
12109;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,00545;0,0157;7000;900;250;0,2;190000;12847,81
12110;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,0545;0,157;7000;900;250;0,2;190000;30793,92
12111;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,109;0,314;7000;900;250;0,2;190000;41302,27
12112;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,00545;0,0157;7000;900;250;0,2;190000;67935,16
12113;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,0545;0,157;7000;900;250;0,2;190000;131725,4
12114;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,109;0,314;7000;900;250;0,2;190000;169159,3
12115;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,00545;0,0157;9000;900;250;0,2;190000;8797,39
12116;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,0545;0,157;9000;900;250;0,2;190000;21857,68
12117;SF_BASE_CASE_MQR_003_646;449;0,00005;0,001;0,109;0,314;9000;900;250;0,2;190000;30899,32
12118;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,00545;0,0157;9000;900;250;0,2;190000;15427,92
12119;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,0545;0,157;9000;900;250;0,2;190000;36598,88
12120;SF_BASE_CASE_MQR_003_646;449;0,0001;0,002;0,109;0,314;9000;900;250;0,2;190000;48878,16
12121;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,00545;0,0157;9000;900;250;0,2;190000;83152,51
12122;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,0545;0,157;9000;900;250;0,2;190000;158017,7
12123;SF_BASE_CASE_MQR_003_646;449;0,001;0,02;0,109;0,314;9000;900;250;0,2;190000;202156,7
12124;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,00545;0,0157;5000;1000;250;0,2;190000;6091,85
12125;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,0545;0,157;5000;1000;250;0,2;190000;16138,31
12126;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,109;0,314;5000;1000;250;0,2;190000;23048,62
12127;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,00545;0,0157;5000;1000;250;0,2;190000;10615,21
12128;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,0545;0,157;5000;1000;250;0,2;190000;26129,63
12129;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,109;0,314;5000;1000;250;0,2;190000;35271,5
12130;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,00545;0,0157;5000;1000;250;0,2;190000;53626,35
12131;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,0545;0,157;5000;1000;250;0,2;190000;108999,4
12132;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,109;0,314;5000;1000;250;0,2;190000;141275,4
12133;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,00545;0,0157;7000;1000;250;0,2;190000;8017,25
12134;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,0545;0,157;7000;1000;250;0,2;190000;20552,1
12135;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,109;0,314;7000;1000;250;0,2;190000;29214,5
12136;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,00545;0,0157;7000;1000;250;0,2;190000;14002,93
12137;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,0545;0,157;7000;1000;250;0,2;190000;33903,89
12138;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,109;0,314;7000;1000;250;0,2;190000;45548,8
12139;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,00545;0,0157;7000;1000;250;0,2;190000;72840,68
12140;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,0545;0,157;7000;1000;250;0,2;190000;143529,2
12141;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,109;0,314;7000;1000;250;0,2;190000;185083,9
12142;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,00545;0,0157;9000;1000;250;0,2;190000;9622,24
12143;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,0545;0,157;9000;1000;250;0,2;190000;24117,88
12144;SF_BASE_CASE_MQR_003_647;450;0,00005;0,001;0,109;0,314;9000;1000;250;0,2;190000;34140,46
12145;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,00545;0,0157;9000;1000;250;0,2;190000;16799,43
12146;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,0545;0,157;9000;1000;250;0,2;190000;40266,09
12147;SF_BASE_CASE_MQR_003_647;450;0,0001;0,002;0,109;0,314;9000;1000;250;0,2;190000;53898,82
12148;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,00545;0,0157;9000;1000;250;0,2;190000;89047,84
12149;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,0545;0,157;9000;1000;250;0,2;190000;172087,8
12150;SF_BASE_CASE_MQR_003_647;450;0,001;0,02;0,109;0,314;9000;1000;250;0,2;190000;221014,9
12151;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,00545;0,0157;5000;100;300;0,2;30000;1251,93
12152;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,0545;0,157;5000;100;300;0,2;30000;2505,1
12153;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,109;0,314;5000;100;300;0,2;30000;3361,27
12154;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,00545;0,0157;5000;100;300;0,2;30000;2453,93
12155;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,0545;0,157;5000;100;300;0,2;30000;4313,93
12156;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,109;0,314;5000;100;300;0,2;30000;5428,08
12157;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,00545;0,0157;5000;100;300;0,2;30000;17859,66
12158;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,0545;0,157;5000;100;300;0,2;30000;25364,82
12159;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,109;0,314;5000;100;300;0,2;30000;29297,56
12160;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,00545;0,0157;7000;100;300;0,2;30000;1711,02
12161;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,0545;0,157;7000;100;300;0,2;30000;3270,27
12162;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,109;0,314;7000;100;300;0,2;30000;4344,31
12163;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,00545;0,0157;7000;100;300;0,2;30000;3372,23
12164;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,0545;0,157;7000;100;300;0,2;30000;5759,12
12165;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,109;0,314;7000;100;300;0,2;30000;7170,17
12166;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,00545;0,0157;7000;100;300;0,2;30000;25028
12167;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,0545;0,157;7000;100;300;0,2;30000;34852,12
12168;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,109;0,314;7000;100;300;0,2;30000;39945,43
12169;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,00545;0,0157;9000;100;300;0,2;30000;2098,96
12170;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,0545;0,157;9000;100;300;0,2;30000;3901,78
12171;SF_BASE_CASE_MQR_003_648;451;0,00005;0,001;0,109;0,314;9000;100;300;0,2;30000;5149,82
12172;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,00545;0,0157;9000;100;300;0,2;30000;4147,93
12173;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,0545;0,157;9000;100;300;0,2;30000;6966,12
12174;SF_BASE_CASE_MQR_003_648;451;0,0001;0,002;0,109;0,314;9000;100;300;0,2;30000;8613,65
12175;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,00545;0,0157;9000;100;300;0,2;30000;31137,04
12176;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,0545;0,157;9000;100;300;0,2;30000;42874,08
12177;SF_BASE_CASE_MQR_003_648;451;0,001;0,02;0,109;0,314;9000;100;300;0,2;30000;48934,78
12178;SF_BASE_CASE_MQR_003_649;452;0,00005;0,001;0,00545;0,0157;5000;200;300;0,2;30000;1916,2
12179;SF_BASE_CASE_MQR_003_649;452;0,00005;0,001;0,0545;0,157;5000;200;300;0,2;30000;4302,53
